cod-IBGE,nome,UF,cod-munic-IBGE,creation,cod-lex
3521150,Ipiguá,SP,21150,,8506
5221197,Terezópolis de Goiás,GO,21197,,8508
3521200,Iporanga,SP,21200,,8510
2921203,Miguel Calmon,BA,21203,,8512
4321204,Taquara,RS,21204,,8514
1721208,Tocantinópolis,TO,21208,,8516
4121208,Quitandinha,PR,21208,,8518
3121209,Delfinópolis,MG,21209,,8520
1721257,Tupirama,TO,21257,,8522
4121257,Ramilândia,PR,21257,,8524
3121258,Delta,MG,21258,,8526
2921302,Milagres,BA,21302,,8528
4321303,Taquari,RS,21303,,8530
5221304,Três Ranchos,GO,21304,,8532
1721307,Tupiratins,TO,21307,,8534
4121307,Rancho Alegre,PR,21307,,8536
3121308,Descoberto,MG,21308,,8538
3521309,Ipuã,SP,21309,,8540
4321329,Taquaruçu do Sul,RS,21329,,8542
4321352,Tavares,RS,21352,,8544
4121356,Rancho Alegre D'Oeste,PR,21356,,8546
2921401,Mirangaba,BA,21401,,8548
4321402,Tenente Portela,RS,21402,,8550
5221403,Trindade,GO,21403,,8552
4121406,Realeza,PR,21406,,8554
3121407,Desterro de Entre Rios,MG,21407,,8556
3521408,Iracemápolis,SP,21408,,8558
4321436,Terra de Areia,RS,21436,,8560
2921450,Mirante,BA,21450,,8562
4321451,Teutônia,RS,21451,,8564
5221452,Trombas,GO,21452,,8566
4321469,Tio Hugo,RS,21469,,8568
4321477,Tiradentes do Sul,RS,21477,,8570
4321493,Toropi,RS,21493,,8572
2921500,Monte Santo,BA,21500,,8574
4321501,Torres,RS,21501,,8576
5221502,Turvânia,GO,21502,,8578
4121505,Rebouças,PR,21505,,8580
3121506,Desterro do Melo,MG,21506,,8582
3521507,Irapuã,SP,21507,,8584
5221551,Turvelândia,GO,21551,,8586
5221577,Uirapuru,GO,21577,,8588
4321600,Tramandaí,RS,21600,,8590
5221601,Uruaçu,GO,21601,,8592
4121604,Renascença,PR,21604,,8594
3121605,Diamantina,MG,21605,,8596
3521606,Irapuru,SP,21606,,8598
2921609,Morpará,BA,21609,,8600
4321626,Travesseiro,RS,21626,,8602
4321634,Três Arroios,RS,21634,,8604
4321667,Três Cachoeiras,RS,21667,,8606
5221700,Uruana,GO,21700,,8608
4121703,Reserva,PR,21703,,8610
3121704,Diogo de Vasconcelos,MG,21704,,8612
3521705,Itaberá,SP,21705,,8614
2921708,Morro do Chapéu,BA,21708,,8616
4321709,Três Coroas,RS,21709,,8618
4121752,Reserva do Iguaçu,PR,21752,,8620
4121802,Ribeirão Claro,PR,21802,,8622
3121803,Dionísio,MG,21803,,8624
3521804,Itaí,SP,21804,,8626
2921807,Mortugaba,BA,21807,,8628
4321808,Três de Maio,RS,21808,,8630
5221809,Urutaí,GO,21809,,8632
4321832,Três Forquilhas,RS,21832,,8634
4321857,Três Palmeiras,RS,21857,,8636
5221858,Valparaíso de Goiás,GO,21858,,8638
4121901,Ribeirão do Pinhal,PR,21901,,8640
3121902,Divinésia,MG,21902,,8642
3521903,Itajobi,SP,21903,,8644
2921906,Mucugê,BA,21906,,8646
4321907,Três Passos,RS,21907,,8648
5221908,Varjão,GO,21908,,8650
4321956,Trindade do Sul,RS,21956,,8652
3522000,Itaju,SP,22000,,8654
2922003,Mucuri,BA,22003,,8656
4322004,Triunfo,RS,22004,,8658
5222005,Vianópolis,GO,22005,,8660
4122008,Rio Azul,PR,22008,,8662
3122009,Divino,MG,22009,,8664
2922052,Mulungu do Morro,BA,22052,,8666
5222054,Vicentinópolis,GO,22054,,8668
1722081,Wanderlândia,TO,22081,,8670
2922102,Mundo Novo,BA,22102,,8672
4322103,Tucunduva,RS,22103,,8674
1722107,Xambioá,TO,22107,,8676
4122107,Rio Bom,PR,22107,,8678
3122108,Divino das Laranjeiras,MG,22108,,8680
3522109,Itanhaém,SP,22109,,8682
4322152,Tunas,RS,22152,,8684
4122156,Rio Bonito do Iguaçu,PR,22156,,8686
3522158,Itaóca,SP,22158,,8688
4122172,Rio Branco do Ivaí,PR,22172,,8690
4322186,Tupanci do Sul,RS,22186,,8692
2922201,Muniz Ferreira,BA,22201,,8694
4322202,Tupanciretã,RS,22202,,8696
5222203,Vila Boa,GO,22203,,8698
4122206,Rio Branco do Sul,PR,22206,,8700
3122207,Divinolândia de Minas,MG,22207,,8702
3522208,Itapecerica da Serra,SP,22208,,8704
2922250,Muquém de São Francisco,BA,22250,,8706
4322251,Tupandi,RS,22251,,8708
2922300,Muritiba,BA,22300,,8710
4322301,Tuparendi,RS,22301,,8712
5222302,Vila Propício,GO,22302,,8714
4122305,Rio Negro,PR,22305,,8716
3122306,Divinópolis,MG,22306,,8718
3522307,Itapetininga,SP,22307,,8720
4322327,Turuçu,RS,22327,,8722
4322343,Ubiretama,RS,22343,,8724
4322350,União da Serra,RS,22350,,8726
3122355,Divisa Alegre,MG,22355,,8728
4322376,Unistalda,RS,22376,,8730
4322400,Uruguaiana,RS,22400,,8732
4122404,Rolândia,PR,22404,,8734
3122405,Divisa Nova,MG,22405,,8736
3522406,Itapeva,SP,22406,,8738
2922409,Mutuípe,BA,22409,,8740
3122454,Divisópolis,MG,22454,,8742
3122470,Dom Bosco,MG,22470,,8744
4122503,Roncador,PR,22503,,8746
3122504,Dom Cavati,MG,22504,,8748
3522505,Itapevi,SP,22505,,8750
2922508,Nazaré,BA,22508,,8752
4322509,Vacaria,RS,22509,,8754
4322525,Vale Verde,RS,22525,,8756
4322533,Vale do Sol,RS,22533,,8758
4322541,Vale Real,RS,22541,,8760
4322558,Vanini,RS,22558,,8762
4122602,Rondon,PR,22602,,8764
3122603,Dom Joaquim,MG,22603,,8766
3522604,Itapira,SP,22604,,8768
2922607,Nilo Peçanha,BA,22607,,8770
4322608,Venâncio Aires,RS,22608,,8772
4122651,Rosário do Ivaí,PR,22651,,8774
3522653,Itapirapuã Paulista,SP,22653,,8776
2922656,Nordestina,BA,22656,,8778
4122701,Sabáudia,PR,22701,,8780
3122702,Dom Silvério,MG,22702,,8782
3522703,Itápolis,SP,22703,,8784
2922706,Nova Canaã,BA,22706,,8786
4322707,Vera Cruz,RS,22707,,8788
2922730,Nova Fátima,BA,22730,,8790
2922755,Nova Ibiá,BA,22755,,8792
4122800,Salgado Filho,PR,22800,,8794
3122801,Dom Viçoso,MG,22801,,8796
3522802,Itaporanga,SP,22802,,8798
2922805,Nova Itarana,BA,22805,,8800
4322806,Veranópolis,RS,22806,,8802
2922854,Nova Redenção,BA,22854,,8804
4322855,Vespasiano Correa,RS,22855,,8806
3122900,Dona Eusébia,MG,22900,,8808
3522901,Itapuí,SP,22901,,8810
2922904,Nova Soure,BA,22904,,8812
4322905,Viadutos,RS,22905,,8814
4122909,Salto do Itararé,PR,22909,,8816
2923001,Nova Viçosa,BA,23001,,8818
4323002,Viamão,RS,23002,,8820
4123006,Salto do Lontra,PR,23006,,8822
3123007,Dores de Campos,MG,23007,,8824
3523008,Itapura,SP,23008,,8826
2923035,Novo Horizonte,BA,23035,,8828
2923050,Novo Triunfo,BA,23050,,8830
2923100,Olindina,BA,23100,,8832
4323101,Vicente Dutra,RS,23101,,8834
4123105,Santa Amélia,PR,23105,,8836
3123106,Dores de Guanhães,MG,23106,,8838
3523107,Itaquaquecetuba,SP,23107,,8840
4323200,Victor Graeff,RS,23200,,8842
4123204,Santa Cecília do Pavão,PR,23204,,8844
3123205,Dores do Indaiá,MG,23205,,8846
3523206,Itararé,SP,23206,,8848
2923209,Oliveira dos Brejinhos,BA,23209,,8850
4123303,Santa Cruz de Monte Castelo,PR,23303,,8852
3123304,Dores do Turvo,MG,23304,,8854
3523305,Itariri,SP,23305,,8856
2923308,Ouriçangas,BA,23308,,8858
4323309,Vila Flores,RS,23309,,8860
2923357,Ourolândia,BA,23357,,8862
4323358,Vila Lângaro,RS,23358,,8864
4123402,Santa Fé,PR,23402,,8866
3123403,Doresópolis,MG,23403,,8868
3523404,Itatiba,SP,23404,,8870
2923407,Palmas de Monte Alto,BA,23407,,8872
4323408,Vila Maria,RS,23408,,8874
4323457,Vila Nova do Sul,RS,23457,,8876
4123501,Santa Helena,PR,23501,,8878
3123502,Douradoquara,MG,23502,,8880
3523503,Itatinga,SP,23503,,8882
2923506,Palmeiras,BA,23506,,8884
4323507,Vista Alegre,RS,23507,,8886
3123528,Durandé,MG,23528,,8888
4123600,Santa Inês,PR,23600,,8890
3123601,Elói Mendes,MG,23601,,8892
3523602,Itirapina,SP,23602,,8894
2923605,Paramirim,BA,23605,,8896
4323606,Vista Alegre do Prata,RS,23606,,8898
3123700,Engenheiro Caldas,MG,23700,,8900
3523701,Itirapuã,SP,23701,,8902
2923704,Paratinga,BA,23704,,8904
4323705,Vista Gaúcha,RS,23705,,8906
4123709,Santa Isabel do Ivaí,PR,23709,,8908
4323754,Vitória das Missões,RS,23754,,8910
4323770,Westfalia,RS,23770,,8912
3523800,Itobi,SP,23800,,8914
2923803,Paripiranga,BA,23803,,8916
4323804,Xangri-lá,RS,23804,,8918
4123808,Santa Izabel do Oeste,PR,23808,,8920
3123809,Engenheiro Navarro,MG,23809,,8922
4123824,Santa Lúcia,PR,23824,,8924
4123857,Santa Maria do Oeste,PR,23857,,8926
3123858,Entre Folhas,MG,23858,,8928
2923902,Pau Brasil,BA,23902,,8930
4123907,Santa Mariana,PR,23907,,8932
3123908,Entre Rios de Minas,MG,23908,,8934
3523909,Itu,SP,23909,,8936
4123956,Santa Mônica,PR,23956,,8938
4124004,Santana do Itararé,PR,24004,,8940
3124005,Ervália,MG,24005,,8942
3524006,Itupeva,SP,24006,,8944
2924009,Paulo Afonso,BA,24009,,8946
4124020,Santa Tereza do Oeste,PR,24020,,8948
4124053,Santa Terezinha de Itaipu,PR,24053,,8950
2924058,Pé de Serra,BA,24058,,8952
4124103,Santo Antônio da Platina,PR,24103,,8954
3124104,Esmeraldas,MG,24104,,8956
3524105,Ituverava,SP,24105,,8958
2924108,Pedrão,BA,24108,,8960
4124202,Santo Antônio do Caiuá,PR,24202,,8962
3124203,Espera Feliz,MG,24203,,8964
3524204,Jaborandi,SP,24204,,8966
2924207,Pedro Alexandre,BA,24207,,8968
4124301,Santo Antônio do Paraíso,PR,24301,,8970
3124302,Espinosa,MG,24302,,8972
3524303,Jaboticabal,SP,24303,,8974
2924306,Piatã,BA,24306,,8976
4124400,Santo Antônio do Sudoeste,PR,24400,,8978
3124401,Espírito Santo do Dourado,MG,24401,,8980
3524402,Jacareí,SP,24402,,8982
2924405,Pilão Arcado,BA,24405,,8984
3124500,Estiva,MG,24500,,8986
3524501,Jaci,SP,24501,,8988
2924504,Pindaí,BA,24504,,8990
4124509,Santo Inácio,PR,24509,,8992
3524600,Jacupiranga,SP,24600,,8994
2924603,Pindobaçu,BA,24603,,8996
4124608,São Carlos do Ivaí,PR,24608,,8998
3124609,Estrela Dalva,MG,24609,,9000
2924652,Pintadas,BA,24652,,9002
2924678,Piraí do Norte,BA,24678,,9004
2924702,Piripá,BA,24702,,9006
4124707,São Jerônimo da Serra,PR,24707,,9008
3124708,Estrela do Indaiá,MG,24708,,9010
3524709,Jaguariúna,SP,24709,,9012
2924801,Piritiba,BA,24801,,9014
4124806,São João,PR,24806,,9016
3124807,Estrela do Sul,MG,24807,,9018
3524808,Jales,SP,24808,,9020
2924900,Planaltino,BA,24900,,9022
4124905,São João do Caiuá,PR,24905,,9024
3124906,Eugenópolis,MG,24906,,9026
3524907,Jambeiro,SP,24907,,9028
4125001,São João do Ivaí,PR,25001,,9030
3125002,Ewbank da Câmara,MG,25002,,9032
3525003,Jandira,SP,25003,,9034
2925006,Planalto,BA,25006,,9036
4125100,São João do Triunfo,PR,25100,,9038
3125101,Extrema,MG,25101,,9040
3525102,Jardinópolis,SP,25102,,9042
2925105,Poções,BA,25105,,9044
3125200,Fama,MG,25200,,9046
3525201,Jarinu,SP,25201,,9048
2925204,Pojuca,BA,25204,,9050
4125209,São Jorge d'Oeste,PR,25209,,9052
2925253,Ponto Novo,BA,25253,,9054
3525300,Jaú,SP,25300,,9056
2925303,Porto Seguro,BA,25303,,9058
4125308,São Jorge do Ivaí,PR,25308,,9060
3125309,Faria Lemos,MG,25309,,9062
4125357,São Jorge do Patrocínio,PR,25357,,9064
2925402,Potiraguá,BA,25402,,9066
4125407,São José da Boa Vista,PR,25407,,9068
3125408,Felício dos Santos,MG,25408,,9070
3525409,Jeriquara,SP,25409,,9072
4125456,São José das Palmeiras,PR,25456,,9074
2925501,Prado,BA,25501,,9076
4125506,São José dos Pinhais,PR,25506,,9078
3125507,São Gonçalo do Rio Preto,MG,25507,,9080
3525508,Joanópolis,SP,25508,,9082
4125555,São Manoel do Paraná,PR,25555,,9084
2925600,Presidente Dutra,BA,25600,,9086
4125605,São Mateus do Sul,PR,25605,,9088
3125606,Felisburgo,MG,25606,,9090
3525607,João Ramalho,SP,25607,,9092
4125704,São Miguel do Iguaçu,PR,25704,,9094
3125705,Felixlândia,MG,25705,,9096
3525706,José Bonifácio,SP,25706,,9098
2925709,Presidente Jânio Quadros,BA,25709,,9100
4125753,São Pedro do Iguaçu,PR,25753,,9102
2925758,Presidente Tancredo Neves,BA,25758,,9104
4125803,São Pedro do Ivaí,PR,25803,,9106
3125804,Fernandes Tourinho,MG,25804,,9108
3525805,Júlio Mesquita,SP,25805,,9110
2925808,Queimadas,BA,25808,,9112
3525854,Jumirim,SP,25854,,9114
4125902,São Pedro do Paraná,PR,25902,,9116
3125903,Ferros,MG,25903,,9118
3525904,Jundiaí,SP,25904,,9120
2925907,Quijingue,BA,25907,,9122
2925931,Quixabeira,BA,25931,,9124
3125952,Fervedouro,MG,25952,,9126
2925956,Rafael Jambeiro,BA,25956,,9128
3126000,Florestal,MG,26000,,9130
3526001,Junqueirópolis,SP,26001,,9132
2926004,Remanso,BA,26004,,9134
4126009,São Sebastião da Amoreira,PR,26009,,9136
3526100,Juquiá,SP,26100,,9138
2926103,Retirolândia,BA,26103,,9140
4126108,São Tomé,PR,26108,,9142
3126109,Formiga,MG,26109,,9144
2926202,Riachão das Neves,BA,26202,,9146
4126207,Sapopema,PR,26207,,9148
3126208,Formoso,MG,26208,,9150
3526209,Juquitiba,SP,26209,,9152
4126256,Sarandi,PR,26256,,9154
4126272,Saudade do Iguaçu,PR,26272,,9156
2926301,Riachão do Jacuípe,BA,26301,,9158
4126306,Sengés,PR,26306,,9160
3126307,Fortaleza de Minas,MG,26307,,9162
3526308,Lagoinha,SP,26308,,9164
4126355,Serranópolis do Iguaçu,PR,26355,,9166
2926400,Riacho de Santana,BA,26400,,9168
4126405,Sertaneja,PR,26405,,9170
3126406,Fortuna de Minas,MG,26406,,9172
3526407,Laranjal Paulista,SP,26407,,9174
4126504,Sertanópolis,PR,26504,,9176
3126505,Francisco Badaró,MG,26505,,9178
3526506,Lavínia,SP,26506,,9180
2926509,Ribeira do Amparo,BA,26509,,9182
4126603,Siqueira Campos,PR,26603,,9184
3126604,Francisco Dumont,MG,26604,,9186
3526605,Lavrinhas,SP,26605,,9188
2926608,Ribeira do Pombal,BA,26608,,9190
4126652,Sulina,PR,26652,,9192
2926657,Ribeirão do Largo,BA,26657,,9194
4126678,Tamarana,PR,26678,,9196
4126702,Tamboara,PR,26702,,9198
3126703,Francisco Sá,MG,26703,,9200
3526704,Leme,SP,26704,,9202
2926707,Rio de Contas,BA,26707,,9204
3126752,Franciscópolis,MG,26752,,9206
4126801,Tapejara,PR,26801,,9208
3126802,Frei Gaspar,MG,26802,,9210
3526803,Lençóis Paulista,SP,26803,,9212
2926806,Rio do Antônio,BA,26806,,9214
4126900,Tapira,PR,26900,,9216
3126901,Frei Inocêncio,MG,26901,,9218
3526902,Limeira,SP,26902,,9220
2926905,Rio do Pires,BA,26905,,9222
3126950,Frei Lagonegro,MG,26950,,9224
2927002,Rio Real,BA,27002,,9226
4127007,Teixeira Soares,PR,27007,,9228
3127008,Fronteira,MG,27008,,9230
3527009,Lindóia,SP,27009,,9232
3127057,Fronteira dos Vales,MG,27057,,9234
3127073,Fruta de Leite,MG,27073,,9236
2927101,Rodelas,BA,27101,,9238
4127106,Telêmaco Borba,PR,27106,,9240
3127107,Frutal,MG,27107,,9242
3527108,Lins,SP,27108,,9244
2927200,Ruy Barbosa,BA,27200,,9246
4127205,Terra Boa,PR,27205,,9248
3127206,Funilândia,MG,27206,,9250
3527207,Lorena,SP,27207,,9252
3527256,Lourdes,SP,27256,,9254
4127304,Terra Rica,PR,27304,,9256
3127305,Galiléia,MG,27305,,9258
3527306,Louveira,SP,27306,,9260
2927309,Salinas da Margarida,BA,27309,,9262
3127339,Gameleiras,MG,27339,,9264
3127354,Glaucilândia,MG,27354,,9266
3127370,Goiabeira,MG,27370,,9268
3127388,Goianá,MG,27388,,9270
4127403,Terra Roxa,PR,27403,,9272
3127404,Gonçalves,MG,27404,,9274
3527405,Lucélia,SP,27405,,9276
2927408,Salvador,BA,27408,,9278
4127502,Tibagi,PR,27502,,9280
3127503,Gonzaga,MG,27503,,9282
3527504,Lucianópolis,SP,27504,,9284
2927507,Santa Bárbara,BA,27507,,9286
4127601,Tijucas do Sul,PR,27601,,9288
3127602,Gouveia,MG,27602,,9290
3527603,Luís Antônio,SP,27603,,9292
2927606,Santa Brígida,BA,27606,,9294
4127700,Toledo,PR,27700,,9296
3127701,Governador Valadares,MG,27701,,9298
3527702,Luiziânia,SP,27702,,9300
2927705,Santa Cruz Cabrália,BA,27705,,9302
3127800,Grão Mogol,MG,27800,,9304
3527801,Lupércio,SP,27801,,9306
2927804,Santa Cruz da Vitória,BA,27804,,9308
4127809,Tomazina,PR,27809,,9310
4127858,Três Barras do Paraná,PR,27858,,9312
4127882,Tunas do Paraná,PR,27882,,9314
3527900,Lutécia,SP,27900,,9316
2927903,Santa Inês,BA,27903,,9318
4127908,Tuneiras do Oeste,PR,27908,,9320
3127909,Grupiara,MG,27909,,9322
4127957,Tupãssi,PR,27957,,9324
4127965,Turvo,PR,27965,,9326
2928000,Santaluz,BA,28000,,9328
4128005,Ubiratã,PR,28005,,9330
3128006,Guanhães,MG,28006,,9332
3528007,Macatuba,SP,28007,,9334
2928059,Santa Luzia,BA,28059,,9336
4128104,Umuarama,PR,28104,,9338
3128105,Guapé,MG,28105,,9340
3528106,Macaubal,SP,28106,,9342
2928109,Santa Maria da Vitória,BA,28109,,9344
4128203,União da Vitória,PR,28203,,9346
3128204,Guaraciaba,MG,28204,,9348
3528205,Macedônia,SP,28205,,9350
2928208,Santana,BA,28208,,9352
3128253,Guaraciama,MG,28253,,9354
4128302,Uniflor,PR,28302,,9356
3128303,Guaranésia,MG,28303,,9358
3528304,Magda,SP,28304,,9360
2928307,Santanópolis,BA,28307,,9362
4128401,Uraí,PR,28401,,9364
3128402,Guarani,MG,28402,,9366
3528403,Mairinque,SP,28403,,9368
2928406,Santa Rita de Cássia,BA,28406,,9370
4128500,Wenceslau Braz,PR,28500,,9372
3128501,Guarará,MG,28501,,9374
3528502,Mairiporã,SP,28502,,9376
2928505,Santa Teresinha,BA,28505,,9378
4128534,Ventania,PR,28534,,9380
4128559,Vera Cruz do Oeste,PR,28559,,9382
3128600,Guarda-Mor,MG,28600,,9384
3528601,Manduri,SP,28601,,9386
2928604,Santo Amaro,BA,28604,,9388
4128609,Verê,PR,28609,,9390
4128625,Alto Paraíso,PR,28625,,9392
4128633,Doutor Ulysses,PR,28633,,9394
4128658,Virmond,PR,28658,,9396
3528700,Marabá Paulista,SP,28700,,9398
2928703,Santo Antônio de Jesus,BA,28703,,9400
4128708,Vitorino,PR,28708,,9402
3128709,Guaxupé,MG,28709,,9404
2928802,Santo Estêvão,BA,28802,,9406
4128807,Xambrê,PR,28807,,9408
3128808,Guidoval,MG,28808,,9410
3528809,Maracaí,SP,28809,,9412
3528858,Marapoama,SP,28858,,9414
2928901,São Desidério,BA,28901,,9416
3128907,Guimarânia,MG,28907,,9418
3528908,Mariápolis,SP,28908,,9420
2928950,São Domingos,BA,28950,,9422
3129004,Guiricema,MG,29004,,9424
3529005,Marília,SP,29005,,9426
2929008,São Félix,BA,29008,,9428
2929057,São Félix do Coribe,BA,29057,,9430
3129103,Gurinhatã,MG,29103,,9432
3529104,Marinópolis,SP,29104,,9434
2929107,São Felipe,BA,29107,,9436
3129202,Heliodora,MG,29202,,9438
3529203,Martinópolis,SP,29203,,9440
2929206,São Francisco do Conde,BA,29206,,9442
2929255,São Gabriel,BA,29255,,9444
3129301,Iapu,MG,29301,,9446
3529302,Matão,SP,29302,,9448
2929305,São Gonçalo dos Campos,BA,29305,,9450
2929354,São José da Vitória,BA,29354,,9452
2929370,São José do Jacuípe,BA,29370,,9454
3129400,Ibertioga,MG,29400,,9456
3529401,Mauá,SP,29401,,9458
2929404,São Miguel das Matas,BA,29404,,9460
3529500,Mendonça,SP,29500,,9462
2929503,São Sebastião do Passé,BA,29503,,9464
3129509,Ibiá,MG,29509,,9466
2929602,Sapeaçu,BA,29602,,9468
3129608,Ibiaí,MG,29608,,9470
3529609,Meridiano,SP,29609,,9472
3129657,Ibiracatu,MG,29657,,9474
3529658,Mesópolis,SP,29658,,9476
2929701,Sátiro Dias,BA,29701,,9478
3129707,Ibiraci,MG,29707,,9480
3529708,Miguelópolis,SP,29708,,9482
2929750,Saubara,BA,29750,,9484
2929800,Saúde,BA,29800,,9486
3129806,Ibirité,MG,29806,,9488
3529807,Mineiros do Tietê,SP,29807,,9490
3129905,Ibitiúra de Minas,MG,29905,,9492
3529906,Miracatu,SP,29906,,9494
2929909,Seabra,BA,29909,,9496
3130002,Ibituruna,MG,30002,,9498
3530003,Mira Estrela,SP,30003,,9500
2930006,Sebastião Laranjeiras,BA,30006,,9502
3130051,Icaraí de Minas,MG,30051,,9504
3130101,Igarapé,MG,30101,,9506
3530102,Mirandópolis,SP,30102,,9508
2930105,Senhor do Bonfim,BA,30105,,9510
2930154,Serra do Ramalho,BA,30154,,9512
3130200,Igaratinga,MG,30200,,9514
3530201,Mirante do Paranapanema,SP,30201,,9516
2930204,Sento Sé,BA,30204,,9518
3530300,Mirassol,SP,30300,,9520
2930303,Serra Dourada,BA,30303,,9522
3130309,Iguatama,MG,30309,,9524
2930402,Serra Preta,BA,30402,,9526
3130408,Ijaci,MG,30408,,9528
3530409,Mirassolândia,SP,30409,,9530
2930501,Serrinha,BA,30501,,9532
3130507,Ilicínea,MG,30507,,9534
3530508,Mococa,SP,30508,,9536
3130556,Imbé de Minas,MG,30556,,9538
2930600,Serrolândia,BA,30600,,9540
3130606,Inconfidentes,MG,30606,,9542
3530607,Mogi das Cruzes,SP,30607,,9544
3130655,Indaiabira,MG,30655,,9546
3130705,Indianópolis,MG,30705,,9548
3530706,Mogi Guaçu,SP,30706,,9550
2930709,Simões Filho,BA,30709,,9552
2930758,Sítio do Mato,BA,30758,,9554
2930766,Sítio do Quinto,BA,30766,,9556
2930774,Sobradinho,BA,30774,,9558
3130804,Ingaí,MG,30804,,9560
3530805,Moji Mirim,SP,30805,,9562
2930808,Souto Soares,BA,30808,,9564
3130903,Inhapim,MG,30903,,9566
3530904,Mombuca,SP,30904,,9568
2930907,Tabocas do Brejo Velho,BA,30907,,9570
3131000,Inhaúma,MG,31000,,9572
3531001,Monções,SP,31001,,9574
2931004,Tanhaçu,BA,31004,,9576
2931053,Tanque Novo,BA,31053,,9578
3531100,Mongaguá,SP,31100,,9580
2931103,Tanquinho,BA,31103,,9582
3131109,Inimutaba,MG,31109,,9584
3131158,Ipaba,MG,31158,,9586
2931202,Taperoá,BA,31202,,9588
3131208,Ipanema,MG,31208,,9590
3531209,Monte Alegre do Sul,SP,31209,,9592
2931301,Tapiramutá,BA,31301,,9594
3131307,Ipatinga,MG,31307,,9596
3531308,Monte Alto,SP,31308,,9598
2931350,Teixeira de Freitas,BA,31350,,9600
2931400,Teodoro Sampaio,BA,31400,,9602
3131406,Ipiaçu,MG,31406,,9604
3531407,Monte Aprazível,SP,31407,,9606
3131505,Ipuiúna,MG,31505,,9608
3531506,Monte Azul Paulista,SP,31506,,9610
2931509,Teofilândia,BA,31509,,9612
3131604,Iraí de Minas,MG,31604,,9614
3531605,Monte Castelo,SP,31605,,9616
2931608,Teolândia,BA,31608,,9618
3131703,Itabira,MG,31703,,9620
3531704,Monteiro Lobato,SP,31704,,9622
2931707,Terra Nova,BA,31707,,9624
3131802,Itabirinha,MG,31802,,9626
3531803,Monte Mor,SP,31803,,9628
2931806,Tremedal,BA,31806,,9630
3131901,Itabirito,MG,31901,,9632
3531902,Morro Agudo,SP,31902,,9634
2931905,Tucano,BA,31905,,9636
2932002,Uauá,BA,32002,,9638
3132008,Itacambira,MG,32008,,9640
3532009,Morungaba,SP,32009,,9642
3532058,Motuca,SP,32058,,9644
2932101,Ubaíra,BA,32101,,9646
3132107,Itacarambi,MG,32107,,9648
3532108,Murutinga do Sul,SP,32108,,9650
3532157,Nantes,SP,32157,,9652
2932200,Ubaitaba,BA,32200,,9654
3132206,Itaguara,MG,32206,,9656
3532207,Narandiba,SP,32207,,9658
3132305,Itaipé,MG,32305,,9660
3532306,Natividade da Serra,SP,32306,,9662
2932309,Ubatã,BA,32309,,9664
3132404,Itajubá,MG,32404,,9666
3532405,Nazaré Paulista,SP,32405,,9668
2932408,Uibaí,BA,32408,,9670
2932457,Umburanas,BA,32457,,9672
3132503,Itamarandiba,MG,32503,,9674
3532504,Neves Paulista,SP,32504,,9676
2932507,Una,BA,32507,,9678
3132602,Itamarati de Minas,MG,32602,,9680
3532603,Nhandeara,SP,32603,,9682
2932606,Urandi,BA,32606,,9684
3132701,Itambacuri,MG,32701,,9686
3532702,Nipoã,SP,32702,,9688
2932705,Uruçuca,BA,32705,,9690
3132800,Itambé do Mato Dentro,MG,32800,,9692
3532801,Nova Aliança,SP,32801,,9694
2932804,Utinga,BA,32804,,9696
3532827,Nova Campina,SP,32827,,9698
3532843,Nova Canaã Paulista,SP,32843,,9700
3532868,Nova Castilho,SP,32868,,9702
3532900,Nova Europa,SP,32900,,9704
2932903,Valença,BA,32903,,9706
3132909,Itamogi,MG,32909,,9708
2933000,Valente,BA,33000,,9710
3133006,Itamonte,MG,33006,,9712
3533007,Nova Granada,SP,33007,,9714
2933059,Várzea da Roça,BA,33059,,9716
3133105,Itanhandu,MG,33105,,9718
3533106,Nova Guataporanga,SP,33106,,9720
2933109,Várzea do Poço,BA,33109,,9722
2933158,Várzea Nova,BA,33158,,9724
2933174,Varzedo,BA,33174,,9726
3133204,Itanhomi,MG,33204,,9728
3533205,Nova Independência,SP,33205,,9730
2933208,Vera Cruz,BA,33208,,9732
3533254,Novais,SP,33254,,9734
2933257,Vereda,BA,33257,,9736
3133303,Itaobim,MG,33303,,9738
3533304,Nova Luzitânia,SP,33304,,9740
2933307,Vitória da Conquista,BA,33307,,9742
3133402,Itapagipe,MG,33402,,9744
3533403,Nova Odessa,SP,33403,,9746
2933406,Wagner,BA,33406,,9748
2933455,Wanderley,BA,33455,,9750
3133501,Itapecerica,MG,33501,,9752
3533502,Novo Horizonte,SP,33502,,9754
2933505,Wenceslau Guimarães,BA,33505,,9756
3133600,Itapeva,MG,33600,,9758
3533601,Nuporanga,SP,33601,,9760
2933604,Xique-Xique,BA,33604,,9762
3533700,Ocauçu,SP,33700,,9764
3133709,Itatiaiuçu,MG,33709,,9766
3133758,Itaú de Minas,MG,33758,,9768
3133808,Itaúna,MG,33808,,9770
3533809,Óleo,SP,33809,,9772
3133907,Itaverava,MG,33907,,9774
3533908,Olímpia,SP,33908,,9776
3134004,Itinga,MG,34004,,9778
3534005,Onda Verde,SP,34005,,9780
3134103,Itueta,MG,34103,,9782
3534104,Oriente,SP,34104,,9784
3134202,Ituiutaba,MG,34202,,9786
3534203,Orindiúva,SP,34203,,9788
3134301,Itumirim,MG,34301,,9790
